dbms	?column?	schemaname	tablename	column	?column?	type	?column?	?column?	?column?	?column?	?column?
postgresql	""	public	ref_cdb_quotes_audit	fuel_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	property_size	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_current_supplier	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_current_tariff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_spend	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_usage	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_product_selected	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_projected	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_monthly	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_unit	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_standing	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	electricity_tcr	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_current_supplier	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_current_tariff	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_spend	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_usage	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_product_selected	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_projected	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_monthly	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_unit	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_standing	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	gas_tcr	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	projected_savings	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	projected_cost	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	monthly_amount	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	response_time	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	session_expired	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	ip_addr	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	consumption_basis	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	heard_from	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	num_adults	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	num_bedrooms	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	heating_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	psr	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_cdb_quotes_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_interest	user_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_interest	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_interest	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_interest	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_interest	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	reward_account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	referred_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	referred_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_raf_referrals	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	quote_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	address	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	uprn	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	mpan	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	mprn	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	title	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	first_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	last_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	email	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	phone_number	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	billing_address	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	contact_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	account_name	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	account_number	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	sort_code	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	response_time	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	marketing	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	tado_clicked	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	rejected	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	quote_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	address	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	uprn	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	mpan	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	mprn	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	title	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	first_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	last_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	email	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	phone_number	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	billing_address	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	contact_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	account_name	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	account_number	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	sort_code	""	character varying(1000)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	response_time	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	marketing	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	tado_clicked	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	rejected	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_cdb_registrations_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	unique_url	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	link_suspended	""	boolean	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_accounts	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	uuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	reward_account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	reward_transaction_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	credit	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	debit	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	ledger_code	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transaction_postings	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	uuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	reward_account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	type	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	description	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	status	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	amount	""	double precision	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	ref_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	ref_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_reward_transactions	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	registration_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	external_uuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	registration_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	external_uuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_cdb_supply_contracts_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	index	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	survey_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	title	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	slug	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	description	""	character varying(500)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_category	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	index	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	survey_category_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	title	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	help_text	""	character varying(500)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	question_image	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	attribute_type_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_questions	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	user_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	survey_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_survey_response	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	title	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	slug	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	updated_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_surveys	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_cdb_user_permissions	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_user_permissions	user_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_user_permissions	permissionable_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_cdb_user_permissions	permissionable_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_cdb_user_permissions	permission_level	""	bigint	""	""	""	""	""
